"state_fips_code","county_fips_code","state","county","confirmed_cases","deaths","test_7day_total","positivity_7day_avg","community","school","report_date","healthwebsites"
"05","05127","Arkansas","Scott County",1631,24,27,3.7,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"05","05129","Arkansas","Searcy County",1222,24,19,5.26,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"05","05131","Arkansas","Sebastian County",21351,335,250,2.4,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"05","05133","Arkansas","Sevier County",3642,32,30,3.33,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"05","05135","Arkansas","Sharp County",2646,62,76,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"05","05137","Arkansas","Stone County",1582,39,16,12.5,"high","Lower risk of transmission in schools","2021-06-06","[]"
"05","05139","Arkansas","Union County",5405,126,26,7.69,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"05","05141","Arkansas","Van Buren County",2041,36,23,17.39,"high","Higher risk of transmission in schools","2021-06-06","[]"
"05","05143","Arkansas","Washington County",42921,446,515,2.33,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"05","05145","Arkansas","White County",12632,178,102,8.82,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"05","05147","Arkansas","Woodruff County",1059,21,16,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"05","05149","Arkansas","Yell County",4481,76,84,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"06","06001","California","Alameda County",116800,1331,38571,0.66,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.acphd.org""]"
"06","06003","California","Alpine County",101,0,0,,"low","Higher risk of transmission in schools","2021-06-06","[]"
"06","06005","California","Amador County",4988,59,0,,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"06","06007","California","Butte County",21781,236,2460,2.8,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06009","California","Calaveras County",3511,70,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://co.calaveras.ca.us/cc/Departments/PublicHealthDepartment.aspx""]"
"06","06011","California","Colusa County",2939,18,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://countyofcolusa.com""]"
"06","06013","California","Contra Costa County",96331,924,19988,1.37,"moderate","Higher risk of transmission in schools","2021-06-06","[""https://www.contracostahealth.org/""]"
"06","06015","California","Del Norte County",3509,36,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.co.del-norte.ca.us""]"
"06","06017","California","El Dorado County",16194,130,2399,2.04,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.edcgov.us/PublicHealth/"",""https://www.facebook.com/edcpreparedness"",""https://twitter.com/edcpreparedness""]"
"06","06019","California","Fresno County",137387,1927,14590,1.52,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.fresno.ca.gov""]"
"06","06021","California","Glenn County",4075,34,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.countyofglenn.net""]"
"06","06023","California","Humboldt County",8430,93,2106,3.7,"substantial","Higher risk of transmission in schools","2021-06-06","[""http://www.humboldtgov.org/330/Public-Health"",""https://twitter.com/HumCoDHHS""]"
"06","06025","California","Imperial County",34462,755,3901,1.69,"low","Higher risk of transmission in schools","2021-06-06","[]"
"06","06027","California","Inyo County",1685,39,0,,"low","Lower risk of transmission in schools","2021-06-06","[""http://www.inyocounty.us/publichealth/""]"
"06","06029","California","Kern County",136932,1532,13686,1.15,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06031","California","Kings County",30419,293,4375,0.87,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.countyofkings.com""]"
"06","06033","California","Lake County",6135,93,831,2.41,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.lake.ca.us""]"
"06","06035","California","Lassen County",7053,35,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06037","California","Los Angeles County",1450632,25964,377473,0.31,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://publichealth.lacounty.gov/""]"
"06","06039","California","Madera County",22042,263,2986,1.04,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://maderacounty.com""]"
"06","06041","California","Marin County",17200,242,4891,0.35,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.marin.ca.us""]"
"06","06043","California","Mariposa County",1027,13,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.mariposacounty.org/""]"
"06","06045","California","Mendocino County",6984,76,963,4.67,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.co.mendocino.ca.us/hhsa/publichealth""]"
"06","06047","California","Merced County",39959,551,4596,1.83,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.co.merced.ca.us/index.aspx?nid=82""]"
"06","06049","California","Modoc County",694,8,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06051","California","Mono County",1514,5,0,,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.monohealth.com""]"
"06","06053","California","Monterey County",49733,569,6792,0.72,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.mtyhd.org""]"
"06","06055","California","Napa County",12352,95,2684,0.89,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.countyofnapa.org"",""https://www.facebook.com/NapaCounty""]"
"06","06057","California","Nevada County",8568,85,1317,2.58,"moderate","Higher risk of transmission in schools","2021-06-06","[""https://www.mynevadacounty.com/551/Public-Health""]"
"06","06059","California","Orange County",316221,5384,42624,0.64,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.ochealthinfo.com/""]"
"06","06061","California","Placer County",37033,367,5226,1.99,"moderate","Higher risk of transmission in schools","2021-06-06","[""https://www.placer.ca.gov/2962/Communicable-Diseases""]"
"06","06063","California","Plumas County",1267,6,0,,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.countyofplumas.com"",""https://www.facebook.com/PlumasHealth""]"
"06","06065","California","Riverside County",360058,4933,30529,1.17,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.rivcoph.org""]"
"06","06067","California","Sacramento County",151659,2138,25192,2.03,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.sacdhhs.com""]"
"06","06069","California","San Benito County",7114,70,954,0.21,"low","Lower risk of transmission in schools","2021-06-06","[]"
"06","06071","California","San Bernardino County",349047,5540,32417,0.98,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://wp.sbcounty.gov/dph/""]"
"06","06073","California","San Diego County",367967,4046,69872,1,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.sandiegocounty.gov/hhsa/programs/phs/"",""https://www.facebook.com/SDCountyHHSA/"",""https://twitter.com/sandiegocounty""]"
"06","06075","California","San Francisco County",52328,615,22523,0.45,"moderate","Moderate risk of transmission in schools","2021-06-06","[""https://www.sfdph.org"",""https://www.facebook.com/pages/SFDPH/439582466204804"",""https://twitter.com/SF_DPH""]"
"06","06077","California","San Joaquin County",98351,1638,12574,1.69,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.sjcphs.org"",""https://www.facebook.com/sjcphs"",""https://twitter.com/sjcphs""]"
"06","06079","California","San Luis Obispo County",28582,318,7791,0.91,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.slocounty.ca.gov/health/publichealth.htm"",""https://www.facebook.com/SLOpublichealth.org"",""https://twitter.com/SLOPublicHealth""]"
"06","06081","California","San Mateo County",52540,612,27700,0.33,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.smhealth.org""]"
"06","06083","California","Santa Barbara County",43353,505,8529,0.67,"low","Moderate risk of transmission in schools","2021-06-06","[""http://www.sbcphd.org""]"
"06","06085","California","Santa Clara County",141166,1845,60367,0.3,"low","Lower risk of transmission in schools","2021-06-06","[""http://www.sccphd.org""]"
"06","06087","California","Santa Cruz County",20255,214,6051,0.41,"low","Lower risk of transmission in schools","2021-06-06","[""http://www.santacruzhealth.org""]"
"06","06089","California","Shasta County",21374,290,3067,2.51,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06091","California","Sierra County",198,0,0,,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"06","06093","California","Siskiyou County",4227,51,0,,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"06","06095","California","Solano County",44452,312,8334,1.94,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06097","California","Sonoma County",39609,381,9809,1.22,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.sonomacounty.ca.gov/Health-Services/"",""https://www.facebook.com/SonomaCountyDHS""]"
"06","06099","California","Stanislaus County",81477,1256,8598,3.05,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.schsa.org""]"
"06","06101","California","Sutter County",13228,154,1326,2.64,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"06","06103","California","Tehama County",8437,86,589,4.92,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.tehamacohealthservices.net""]"
"06","06105","California","Trinity County",743,10,0,,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"06","06107","California","Tulare County",74142,898,6829,0.98,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.tchhsa.org"",""https://www.facebook.com/TulareCountyHHSA"",""https://twitter.com/TulareCo_HHSA""]"
"06","06109","California","Tuolumne County",6338,100,1102,1.09,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"06","06111","California","Ventura County",98292,1134,19608,0.67,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.vchca.org/ph"",""https://www.facebook.com/vchca"",""https://twitter.com/VCPublicHealth""]"
"06","06113","California","Yolo County",19359,239,14554,0.27,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.yolocounty.org"",""https://www.facebook.com/YoloHealthServices"",""https://twitter.com/YoloHealth""]"
"06","06115","California","Yuba County",9720,62,907,4.63,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"08","08001","Colorado","Adams County",71189,834,7097,2.65,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.tchd.org""]"
"08","08003","Colorado","Alamosa County",2077,42,474,2.95,"high","Lowest risk of transmission in schools","2021-06-06","[""http://www.alamosacounty.org"",""https://www.facebook.com/AlamosaPublicHealth/"",""https://twitter.com/SLVEmergency""]"
"08","08005","Colorado","Arapahoe County",74344,878,12271,2.22,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://www.tchd.org""]"
"08","08007","Colorado","Archuleta County",1347,3,57,5.26,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"08","08009","Colorado","Baca County",387,5,270,0.37,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://bacacountyco.gov/cntyhealth.html"",""https://www.facebook.com/BacaCountyPublicHealthAgency/"",""https://twitter.com/BCPHA""]"
"08","08011","Colorado","Bent County",1602,23,182,0.55,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"08","08013","Colorado","Boulder County",28283,269,5413,1.35,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.bouldercountyhealth.org""]"
"08","08014","Colorado","Broomfield County",6076,78,872,2.29,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"08","08015","Colorado","Chaffee County",2056,28,572,1.57,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://www.chaffeecounty.org"",""https://www.facebook.com/ccph81201/""]"
"08","08017","Colorado","Cheyenne County",155,7,50,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"08","08019","Colorado","Clear Creek County",686,4,26,7.69,"moderate","Higher risk of transmission in schools","2021-06-06","[""https://www.clearcreekcounty.us/""]"
"08","08021","Colorado","Conejos County",848,29,178,8.43,"high","Highest risk of transmission in schools","2021-06-06","[]"
"08","08023","Colorado","Costilla County",326,6,44,6.82,"high","Higher risk of transmission in schools","2021-06-06","[]"
"08","08025","Colorado","Crowley County",2282,18,198,1.52,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://www.oterogov.com"",""https://www.facebook.com/OteroCountyHealthDepartment/"",""https://twitter.com/OCHD_Colorado""]"
"08","08027","Colorado","Custer County",295,6,52,5.77,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://Custercountygov.com""]"
"08","08029","Colorado","Delta County",3413,79,682,0.73,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"08","08031","Colorado","Denver County",84843,899,15814,1.45,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.denvergov.org/deh""]"
"08","08033","Colorado","Dolores County",175,1,9,0,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"08","08035","Colorado","Douglas County",37271,285,5223,2.41,"substantial","Lowest risk of transmission in schools","2021-06-06","[""http://www.tchd.org""]"
