"fips","name","websites"
"13063","District 3, Unit 3: Clayton County Health District","[""http://www.claytoncountypublichealth.org/"",""https://www.facebook.com/ccboh/"",""https://twitter.com/CCBOH""]"
"53045","Mason County Department of Health & Human Services","[""http://www.co.mason.wa.us""]"
"20191","Sumner County Planning-Zoning-Environmental Health","[""http://www.co.sumner.ks.us""]"
"26023","Branch-Hillsdale-St. Joseph Community Health Agency","[""http://www.bhsj.org""]"
"26059","Branch-Hillsdale-St. Joseph Community Health Agency","[""http://www.bhsj.org""]"
"34007","Camden County Department of Health & Human Services","[""http://www.camdencounty.com/health""]"
"27025","Chisago County Health and Human Service Departments","[""http://www.co.chisago.mn.us""]"
"55029","Door County Department of Health and Human Services","[""http://www.co.door.wi.gov"",""https://www.facebook.com/doorcountypublichealth/"",""https://twitter.com/DoorCoHealth""]"
"19169","HOMEWARD, Story County - Mary Greely Medical Center","[""http://www.mgmc.org/yourhealth/homehealth.htm""]"
"08069","Larimer County Department of Health and Environment","[""http://www.co.larimer.co.us/health""]"
"27153","Todd County Health & Human Services - Public Health","[""http://www.co.todd.mn.us/departments/health_and_human_services""]"
"48485","Wichita Falls-Wichita County Public Health District","[""http://www.wichitafallstx.gov/55/Health-District""]"
"19193","Woodbury County/Siouxland District Health Department","[""http://www.siouxlanddistricthealth.org"",""https://www.facebook.com/SiouxlandDistrictHealth/"",""https://twitter.com/SiouxlandHealth""]"
"19127","Central Iowa Healthcare/Marshall County Public Health","[""http://www.everydaychampions.org""]"
"37071","Gaston County Department of Health and Human Services","[""http://www.gastongov.com/government/departments/health_and_human_services/index.php""]"
"53027","Grays Harbor County Public Health and Social Services","[""http://www.ghphss.org""]"
"55075","Marinette County Health and Human Services Department","[""http://www.marinettecounty.com""]"
"29173","Ralls County Health Department and Home Health Agency","[""http://www.rallscountyhealth.org/"",""https://www.facebook.com/Ralls-County-Health-Dept-Home-Health-Agency-262104510596164/""]"
"55011","Buffalo County Department of Health and Human Services","[""http://www.buffalocounty.com/331/Public-Health"",""https://www.facebook.com/buffalocountydhhs/""]"
"55013","Burnett County Department of Health and Human Services","[""http://www.burnettcounty.com/index.aspx?nid=75"",""https://www.facebook.com/Burnett-County-Wisconsin-Public-Health-439417109566283/""]"
"19109","Kossuth County Regional Health Center/Community Health","[""http://www.krhc.com/services/commhealth.shtml""]"
"29127","Marion County Health Department and Home Health Agency","[""http://marioncountyhealth.org/""]"
"08113","San Miguel County Department of Health and Environment","[""https://www.sanmiguelcountyco.gov/173/Health-Environment""]"
"41071","Yamhill County Health and Human Services/Public Health","[""http://www.co.yamhill.or.us/ph/index.asp""]"
"06023","Humboldt County Department of Health and Human Services","[""http://www.humboldtgov.org/330/Public-Health"",""https://twitter.com/HumCoDHHS""]"
"08071","Las Animas-Huerfano Counties District Health Department","[""http://www.la-h-health.org/"",""https://www.facebook.com/Las-Animas-Huerfano-Counties-District-Health-Department-199089910258808/""]"
"34037","County of Sussex Department of Health and Human Services","[""http://www.sussex.nj.us/health""]"
"19089","Howard County / Regional Health Service of Howard County","[""http://www.rhshc.com""]"
"24031","Montgomery County Department of Health and Human Services","[""http://www.montgomerycountymd.gov/HHS"",""https://www.facebook.com/mocdhhs/"",""https://twitter.com/MoCoDHHS""]"
"41067","Washington County Department of Health and Human Services","[""https://www.co.washington.or.us/HHS/"",""https://twitter.com/WashcoOregon""]"
"53049","Pacific County Public Health and Human Services Department","[""http://www.co.pacific.wa.us/health/index.htm""]"
"53067","Thurston County Public Health and Social Services Department","[""http://www.co.thurston.wa.us/health""]"
"08019","Clear Creek County Public and Environmental Health Department","[""https://www.clearcreekcounty.us/""]"
"36027","Dutchess County Department of Behavioral and Community Health","[""http://www.dutchessny.gov/dbch""]"
"01097","Mobile County Health Department/Mobile County Health District","[""http://www.mchd.org"",""https://www.facebook.com/ILoveMCHD"",""https://twitter.com/ILoveMCHD""]"
"19165","Shelby County/Myrtue Memorial Hospital Home and Public Health","[""http://www.myrtuemedical.org"",""https://www.facebook.com/MyrtueMedicalCenter/""]"
"27163","Washington County Department of Public Health and Environment","[""http://www.co.washington.mn.us""]"
"19045","Clinton County / Genesis Visiting Nurses Association & Hospice","[""http://www.clintoncountyiowa.com/health/default.asp""]"
"08123","Weld County Health Department of Public Health and Environment","[""http://www.co.weld.co.us""]"
"19071","Fremont County Public Health/Southwest Iowa Home Health Services","[""http://www.grapehospital.com""]"
"27003","Anoka County Community Health and Environmental Service Department","[""http://www.anokacounty.us""]"
"55109","St. Croix County Dept. of Human and Health Services - Public Health","[""http://www.sccwi.gov/publichealth"",""https://www.facebook.com/sccwipublichealth""]"
"19005","Allamakee County / Veterans Memorial Hospital Community and Home Care","[""http://www.vmhospital.com/""]"
"01073","Jefferson County Department of Health/Alabama Public Health Jefferson District","[""http://www.jcdh.org"",""https://www.facebook.com/JeffersonCountyDepartmentOfHealth/""]"
"55127","Walworth County Department of Health & Human Services Division of Public Health","[""http://www.co.walworth.wi.us""]"
"13183","Long County Health Department","[""http://www.gachd.org"",""https://www.facebook.com/coastalgeorgiapublichealth"",""https://twitter.com/coastalhealth91""]"
"13127","Glynn County Health Department","[""http://www.gachd.org"",""https://www.facebook.com/coastalgeorgiapublichealth"",""https://twitter.com/coastalhealth91""]"
"13039","Camden County Health Department","[""http://www.gachd.org"",""https://www.facebook.com/coastalgeorgiapublichealth"",""https://twitter.com/coastalhealth91""]"
"13179","Liberty County Health Department","[""http://www.gachd.org"",""https://www.facebook.com/coastalgeorgiapublichealth"",""https://twitter.com/coastalhealth91""]"
"13191","McIntosh County Health Department","[""http://www.gachd.org"",""https://www.facebook.com/coastalgeorgiapublichealth"",""https://twitter.com/coastalhealth91""]"
"13103","Effingham County Health Department","[""http://www.gachd.org"",""https://www.facebook.com/coastalgeorgiapublichealth"",""https://twitter.com/coastalhealth91""]"
"12045","Gulf County Health Department","[""http://www.doh.state.fl.us""]"
"12043","Glades County Health Department","[""http://www.doh.state.fl.us""]"
"12049","Hardee County Health Department","[""http://www.doh.state.fl.us""]"
"12051","Hendry County Health Department","[""http://www.doh.state.fl.us""]"
"12059","Holmes County Health Department","[""http://www.doh.state.fl.us""]"
"12087","Monroe County Health Department","[""http://www.doh.state.fl.us""]"
"12089","Nassau County Health Department","[""http://www.doh.state.fl.us""]"
"12119","Sumter County Health Department","[""http://www.doh.state.fl.us""]"
"12131","Walton County Health Department","[""http://www.doh.state.fl.us""]"
"12077","Liberty County Health Department","[""http://www.doh.state.fl.us""]"
"12037","Franklin County Health Department","[""http://www.doh.state.fl.us""]"
"12047","Hamilton County Health Department","[""http://www.doh.state.fl.us""]"
"12121","Suwannee County Health Department","[""http://www.doh.state.fl.us""]"
"12055","Highlands County Health Department","[""http://www.doh.state.fl.us""]"
"12113","Santa Rosa County Health Department","[""http://www.doh.state.fl.us""]"
